	Domain	Group	Clade	Kingdom	Subkingdom	Division	Subdivision	Class	Order	Family	Genus	Species
Otidea_subterranea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea_subterranea
Otidea_apophysata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea_apophysata
Otidea_daliensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Otidea	Otidea_daliensis
Hygrocybe_phaeococcinea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	Hygrocybe_phaeococcinea
Imaia_gigantea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pezizaceae	Imaia	Imaia_gigantea
Cortinarius_subtortus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_subtortus
Delastria_supernova	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pezizaceae	Delastria	Delastria_supernova
Delastria_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pezizaceae	Delastria	unidentified
Gyroporus_longicystidiatus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Gyroporaceae	Gyroporus	Gyroporus_longicystidiatus
Hygrophorus_penarius	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrophorus	Hygrophorus_penarius
Sowerbyella_rhenana	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pyronemataceae	Sowerbyella	Sowerbyella_rhenana
Phaeocollybia_dissiliens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Phaeocollybia	Phaeocollybia_dissiliens
Phaeocollybia_sipei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Phaeocollybia	Phaeocollybia_sipei
Kuraishia_ogatae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Kuraishia	Kuraishia_ogatae
Hypoxylon_ochraceum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Xylariales	Xylariaceae	Hypoxylon	Hypoxylon_ochraceum
Urnula_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Sarcosomataceae	Urnula	unidentified
Spizellomyces_lactosolyticus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	Spizellomyces_lactosolyticus
Cytospora_prunicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_prunicola
Cytospora_brevispora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_brevispora
Cytospora_fraxinigena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_fraxinigena
Cytospora_davidianae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_davidianae
Cytospora_rhizophorae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_rhizophorae
Cytospora_acaciae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_acaciae
Cytospora_pruinopsis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_pruinopsis
Cytospora_atrocirrhata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_atrocirrhata
Cytospora_lumnitzericola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_lumnitzericola
Cytospora_abyssinica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_abyssinica
Cytospora_spiraeae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_spiraeae
Valsa_diatrypoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_diatrypoides
Cytospora_sacchari	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_sacchari
Macrohilum_eucalypti	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Diaporthales_fam_Incertae_sedis	Macrohilum	Macrohilum_eucalypti
Valsa_sordida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_sordida
Cytospora_gigalocus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_gigalocus
Cytospora_sibiraeae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_sibiraeae
Cytospora_berberidis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_berberidis
Valsa_nivea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_nivea
Prosthecium_appendiculatum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Melanconidaceae	Prosthecium	Prosthecium_appendiculatum
Cytospora_myrtagena	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_myrtagena
Valsa_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	unidentified
Valsa_pini	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_pini
Cytospora_tibouchinae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_tibouchinae
Valsa_abietis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_abietis
Valsa_cypri	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valsa	Valsa_cypri
Valseutypella_multicollis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Valseutypella	Valseutypella_multicollis
Cytospora_ribis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_ribis
Cytospora_nitschkei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Valsaceae	Cytospora	Cytospora_nitschkei
Huntiella_moniliformopsis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Microascales	Ceratocystidaceae	Huntiella	Huntiella_moniliformopsis
Phialocephala_trigonospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_trigonospora
Pachyella_clypeata	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Pezizomycetes	Pezizales	Pezizaceae	Pachyella	Pachyella_clypeata
Pleuroceras_pseudoplatani	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Diaporthales	Gnomoniaceae	Pleuroceras	Pleuroceras_pseudoplatani
Ramaria_stuntzii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Gomphales	Gomphaceae	Ramaria	Ramaria_stuntzii
Inocybe_leptocystis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_leptocystis
Ceratocystis_pirilliformis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	Ceratocystis_pirilliformis
Ceratocystis_ficicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Microascales	Ceratocystidaceae	Ceratocystis	Ceratocystis_ficicola
Xenobotrytis_acaducospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Chaetothyriales	Chaetothyriales_fam_Incertae_sedis	Xenobotrytis	Xenobotrytis_acaducospora
Porodisculus_pendulus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Porodisculus	Porodisculus_pendulus
Porodisculus_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Porodisculus	unidentified
Cortinarius_coleoptera	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_coleoptera
Cortinarius_pseudorubricosus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pseudorubricosus
Cortinarius_carabus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_carabus
Cortinarius_cicindela	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_cicindela
Cortinarius_pardinipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_pardinipes
Cortinarius_ectypus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_ectypus
Cortinarius_albogaudis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_albogaudis
Cortinarius_humicola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_humicola
Cortinarius_semudaphilus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_semudaphilus
Cortinarius_wahkiacus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_wahkiacus
Cortinarius_subsulcatipes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_subsulcatipes
Cortinarius_biodoratus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_biodoratus
Pandora_neoaphidis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Entomophthoromycota	Subdivision	Entomophthoromycetes	Entomophthorales	Entomophthoraceae	Pandora	Pandora_neoaphidis
Phaeolus_schweinitzii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Fomitopsidaceae	Phaeolus	Phaeolus_schweinitzii
Sonoraphlyctis_ranzonii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Rhizophlyctidomycetes	Rhizophlyctidales	Sonoraphlyctidaceae	Sonoraphlyctis	Sonoraphlyctis_ranzonii
Ramichloridium_anceps	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Capnodiales	Dissoconiaceae	Ramichloridium	Ramichloridium_anceps
Angulomyces_argentinensis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Rhizophydiomycetes	Rhizophydiales	Angulomycetaceae	Angulomyces	Angulomyces_argentinensis
Leptoporus_erubescens	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Irpicaceae	Leptoporus	Leptoporus_erubescens
Leptoporus_mollis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Polyporales	Irpicaceae	Leptoporus	Leptoporus_mollis
Alphamyces_chaetifer	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Rhizophydiomycetes	Rhizophydiales	Alphamycetaceae	Alphamyces	Alphamyces_chaetifer
Gorgonomyces_haynaldii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Chytridiomycota	Subdivision	Rhizophydiomycetes	Rhizophydiales	Gorgonomycetaceae	Gorgonomyces	Gorgonomyces_haynaldii
Rhytidhysteron_thailandicum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Dothideomycetes	Hysteriales	Hysteriaceae	Rhytidhysteron	Rhytidhysteron_thailandicum
Dipodascus_tetrasporeus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Dipodascaceae	Dipodascus	Dipodascus_tetrasporeus
Geotrichum_klebahnii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Dipodascaceae	Geotrichum	Geotrichum_klebahnii
Candida_oxycetoniae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	Candida_oxycetoniae
Cortinarius_carranzae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_carranzae
Neolentinus_cyathiformis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Neolentinus	Neolentinus_cyathiformis
Neolentinus_kauffmanii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Gloeophyllales	Gloeophyllaceae	Neolentinus	Neolentinus_kauffmanii
Inocybe_aurea	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	Inocybe_aurea
Issatchenkia_orientalis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Issatchenkia	Issatchenkia_orientalis
Leucoagaricus_gaillardii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	Leucoagaricus_gaillardii
Aciculosporium_take	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Hypocreales	Clavicipitaceae	Aciculosporium	Aciculosporium_take
Absidia_anomala	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Mucoromycota	Subdivision	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	Absidia_anomala
Annulohypoxylon_bovei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Sordariomycetes	Xylariales	Xylariaceae	Annulohypoxylon	Annulohypoxylon_bovei
Romagnesiella_clavus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Crassisporiaceae	Romagnesiella	Romagnesiella_clavus
Coryneliales_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Eurotiomycetes	Coryneliales	unidentified	unidentified	unidentified
Hyphodontia_barba-jovis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_barba-jovis
Melanotaenium_euphorbiae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Ustilaginomycetes	Urocystidales	Melanotaeniaceae	Melanotaenium	Melanotaenium_euphorbiae
Melanotaenium_endogenum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Ustilaginomycetes	Urocystidales	Melanotaeniaceae	Melanotaenium	Melanotaenium_endogenum
Erysiphe_necator	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Erysiphales	Erysiphaceae	Erysiphe	Erysiphe_necator
Calicium_nobile	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Lecanoromycetes	Caliciales	Caliciaceae	Calicium	Calicium_nobile
Mixia_osmundae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Mixiomycetes	Mixiales	Mixiaceae	Mixia	Mixia_osmundae
Dendrocollybia_racemosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Dendrocollybia	Dendrocollybia_racemosa
Dendrocollybia_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Dendrocollybia	unidentified
Flagelloscypha_mairei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Tricholomataceae	Flagelloscypha	Flagelloscypha_mairei
Fistulina_hepatica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Fistulina	Fistulina_hepatica
Fistulina_subhepatica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Fistulina	Fistulina_subhepatica
Fistulina_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Fistulina	unidentified
Fistulina_antarctica	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Fistulinaceae	Fistulina	Fistulina_antarctica
Multiclavula_mucida	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Multiclavula	Multiclavula_mucida
Multiclavula_corynoides	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Multiclavula	Multiclavula_corynoides
Multiclavula_vernalis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Multiclavula	Multiclavula_vernalis
Protomyces_inouyei	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Taphrinomycetes	Taphrinales	Protomycetaceae	Protomyces	Protomyces_inouyei
Hyphodontia_abieticola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_abieticola
Hyphodontia_floccosa	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Hymenochaetales	Schizoporaceae	Hyphodontia	Hyphodontia_floccosa
Gymnopus_omphalodes	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Omphalotaceae	Gymnopus	Gymnopus_omphalodes
Clavaria_neonigrita	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	Clavaria_neonigrita
Baorangia_bicolor	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Boletaceae	Baorangia	Baorangia_bicolor
Agrocybe_pusiola	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Agaricales	Bolbitiaceae	Agrocybe	Agrocybe_pusiola
Astraeus_morganii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus_morganii
Astraeus_pteridis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus_pteridis
Astraeus_hygrometricus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus_hygrometricus
Astraeus_smithii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus_smithii
Astraeus_koreanus	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Basidiomycota	Subdivision	Agaricomycetes	Boletales	Astraeaceae	Astraeus	Astraeus_koreanus
Phialocephala_fortinii	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_fortinii
Vibrissea_sp	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Vibrissea	unidentified
Phialocephala_bamuru	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_bamuru
Phialocephala_dimorphospora	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_dimorphospora
Phialocephala_oblonga	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_oblonga
Phaeomollisia_piceae	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Phaeomollisia	Phaeomollisia_piceae
Acephala_macrosclerotiorum	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Acephala	Acephala_macrosclerotiorum
Phialocephala_glacialis	Eukaryota	Opisthokonta	Nucletmycea	Fungi	Subkingdom	Ascomycota	Subdivision	Leotiomycetes	Helotiales	Vibrisseaceae	Phialocephala	Phialocephala_glacialis
